year,week,fantasy_team,opponent,decision_type,player,player_position,lineup_slot,fantasy_points
2024,11,Malle ❤️ 🐸,Ginger FC,Should Have Benched,Zamir White,RB,W/R/T,0.9
2024,11,Malle ❤️ 🐸,Ginger FC,Should Have Started,Jaleel McLaughlin,RB,BN,1.9
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Benched,Jayden Daniels,QB,QB,16.44
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Benched,Terry McLaurin,WR,W/R/T,1.5
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Benched,CeeDee Lamb,WR,WR,14.6
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Started,Jameis Winston,QB,BN,30.6
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Started,Ladd McConkey,WR,BN,15.3
2024,11,Patty Primetimes,Buttermilk Puuump,Should Have Started,Xavier Worthy,WR,BN,14.8
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Benched,Rico Dowdle,RB,W/R/T,4.4
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Benched,DeVonta Smith,WR,WR,4.9
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Benched,Jayden Reed,WR,WR,8.8
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Started,Elijah Moore,WR,BN,15.6
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Started,Jameson Williams,WR,BN,20.6
2024,11,Pop Lockett Drop it,ThreatLevelMidnight,Should Have Started,Rome Odunze,WR,BN,9.5
2024,11,Post Mahomes,Voldemort,Should Have Benched,Cedric Tillman,WR,WR,6.2
2024,11,Post Mahomes,Voldemort,Should Have Benched,Deebo Samuel Sr.,WR,WR,4.1
2024,11,Post Mahomes,Voldemort,Should Have Started,Amari Cooper,WR,BN,6.5
2024,11,Post Mahomes,Voldemort,Should Have Started,Michael Pittman Jr.,WR,BN,7.1
2024,11,The Big Gronkowski,Joe Mantegna,Should Have Benched,Brock Purdy,QB,QB,21.36
2024,11,The Big Gronkowski,Joe Mantegna,Should Have Benched,Garrett Wilson,WR,WR,3.8
2024,11,The Big Gronkowski,Joe Mantegna,Should Have Started,Jakobi Meyers,WR,BN,6.8
2024,11,The Big Gronkowski,Joe Mantegna,Should Have Started,Tua Tagovailoa,QB,BN,29.52
2024,11,ThreatLevelMidnight,Pop Lockett Drop it,Should Have Benched,Ricky Pearsall,WR,W/R/T,0.0
2024,11,ThreatLevelMidnight,Pop Lockett Drop it,Should Have Started,Cam Akers,RB,BN,10.6
2024,11,Uncle Rico,malle_dips_pouches,Should Have Benched,Kyle Pitts Sr.,TE,TE,1.4
2024,11,Uncle Rico,malle_dips_pouches,Should Have Benched,A.J. Brown,WR,WR,9.0
2024,11,Uncle Rico,malle_dips_pouches,Should Have Benched,Drake London,WR,WR,7.6
2024,11,Uncle Rico,malle_dips_pouches,Should Have Started,Josh Downs,WR,BN,16.9
2024,11,Uncle Rico,malle_dips_pouches,Should Have Started,Pat Freiermuth,TE,BN,2.4
2024,11,Uncle Rico,malle_dips_pouches,Should Have Started,Rhamondre Stevenson,RB,BN,10.9
2024,11,Voldemort,Post Mahomes,Should Have Benched,Jonathan Taylor,RB,RB,6.5
2024,11,Voldemort,Post Mahomes,Should Have Benched,Calvin Ridley,WR,WR,7.8
2024,11,Voldemort,Post Mahomes,Should Have Started,J.K. Dobbins,RB,BN,18.4
2024,11,Voldemort,Post Mahomes,Should Have Started,Khalil Shakir,WR,BN,11.0
2024,11,malle_dips_pouches,Uncle Rico,Should Have Benched,Tank Dell,FLEX,W/R/T,7.8
2024,11,malle_dips_pouches,Uncle Rico,Should Have Benched,Davante Adams,WR,WR,10.2
2024,11,malle_dips_pouches,Uncle Rico,Should Have Started,Austin Ekeler,RB,BN,13.6
2024,11,malle_dips_pouches,Uncle Rico,Should Have Started,Jauan Jennings,WR,BN,20.1
2024,12,Buttermilk Puuump,Malle ❤️ 🐸,Should Have Benched,Eagles - DEF,DEF,DEF,8.0
2024,12,Buttermilk Puuump,Malle ❤️ 🐸,Should Have Benched,Tyreek Hill,WR,WR,7.3
2024,12,Buttermilk Puuump,Malle ❤️ 🐸,Should Have Started,Jerry Jeudy,WR,BN,11.5
2024,12,Buttermilk Puuump,Malle ❤️ 🐸,Should Have Started,Keenan Allen,DEF,BN,19.1
2024,12,Ginger FC,Pop Lockett Drop it,Should Have Benched,Christian McCaffrey,RB,RB,6.3
2024,12,Ginger FC,Pop Lockett Drop it,Should Have Benched,Quentin Johnston,WR,WR,0.0
2024,12,Ginger FC,Pop Lockett Drop it,Should Have Started,Brian Thomas Jr.,WR,BN,0.0
2024,12,Ginger FC,Pop Lockett Drop it,Should Have Started,Kareem Hunt,RB,BN,10.2
2024,12,Joe Mantegna,Post Mahomes,Should Have Benched,George Pickens,WR,WR,6.8
2024,12,Joe Mantegna,Post Mahomes,Should Have Started,Jakobi Meyers,WR,BN,17.1
2024,12,Patty Primetimes,Uncle Rico,Should Have Benched,Jauan Jennings,WR,WR,6.5
2024,12,Patty Primetimes,Uncle Rico,Should Have Started,Romeo Doubs,WR,BN,6.9
2024,12,Pop Lockett Drop it,Ginger FC,Should Have Benched,Commanders - DEF,DEF,DEF,4.0
2024,12,Pop Lockett Drop it,Ginger FC,Should Have Benched,Jayden Reed,WR,WR,4.1
2024,12,Pop Lockett Drop it,Ginger FC,Should Have Started,Jonnu Smith,TE,BN,19.2
2024,12,Pop Lockett Drop it,Ginger FC,Should Have Started,Roschon Johnson,DEF,BN,7.7
2024,12,Post Mahomes,Joe Mantegna,Should Have Benched,Cedric Tillman,WR,WR,1.8
2024,12,Post Mahomes,Joe Mantegna,Should Have Started,Michael Pittman Jr.,WR,BN,12.6
2024,12,The Big Gronkowski,ThreatLevelMidnight,Should Have Benched,Justin Herbert,QB,QB,17.62
2024,12,The Big Gronkowski,ThreatLevelMidnight,Should Have Benched,Ricky Pearsall,WR,WR,0.0
2024,12,The Big Gronkowski,ThreatLevelMidnight,Should Have Started,Baker Mayfield,QB,BN,18.66
2024,12,The Big Gronkowski,ThreatLevelMidnight,Should Have Started,Ja'Marr Chase,WR,BN,0.0
2024,12,ThreatLevelMidnight,The Big Gronkowski,Should Have Benched,Isaiah Likely,TE,TE,0.0
2024,12,ThreatLevelMidnight,The Big Gronkowski,Should Have Started,Jake Ferguson,TE,BN,0.0
2024,12,Uncle Rico,Patty Primetimes,Should Have Benched,Tyrone Tracy Jr.,RB,RB,7.0
2024,12,Uncle Rico,Patty Primetimes,Should Have Started,Tony Pollard,RB,BN,20.4
2024,12,Voldemort,malle_dips_pouches,Should Have Benched,Brian Robinson,RB,RB,2.9
2024,12,Voldemort,malle_dips_pouches,Should Have Benched,Sam LaPorta,TE,TE,3.4
2024,12,Voldemort,malle_dips_pouches,Should Have Benched,Rhamondre Stevenson,RB,W/R/T,3.3
2024,12,Voldemort,malle_dips_pouches,Should Have Benched,Josh Downs,WR,WR,4.2
2024,12,Voldemort,malle_dips_pouches,Should Have Started,Antonio Gibson,RB,BN,5.0
2024,12,Voldemort,malle_dips_pouches,Should Have Started,Courtland Sutton,WR,BN,25.7
2024,12,Voldemort,malle_dips_pouches,Should Have Started,Jaylen Waddle,WR,BN,24.4
2024,12,Voldemort,malle_dips_pouches,Should Have Started,Pat Freiermuth,TE,BN,7.9
2024,12,malle_dips_pouches,Voldemort,Should Have Benched,Jonathan Taylor,RB,RB,3.5
2024,12,malle_dips_pouches,Voldemort,Should Have Benched,J.K. Dobbins,RB,W/R/T,7.4
2024,12,malle_dips_pouches,Voldemort,Should Have Started,Chuba Hubbard,RB,BN,14.5
2024,12,malle_dips_pouches,Voldemort,Should Have Started,DeAndre Hopkins,WR,BN,12.0
2024,13,Buttermilk Puuump,Pop Lockett Drop it,Should Have Benched,David Montgomery,RB,RB,13.9
2024,13,Buttermilk Puuump,Pop Lockett Drop it,Should Have Started,Jonnu Smith,TE,BN,16.3
2024,13,Ginger FC,The Big Gronkowski,Should Have Benched,Cade Otton,TE,TE,4.0
2024,13,Ginger FC,The Big Gronkowski,Should Have Started,Dallas Goedert,TE,BN,11.0
2024,13,Joe Mantegna,Voldemort,Should Have Benched,Kenneth Walker III,RB,RB,5.6
2024,13,Joe Mantegna,Voldemort,Should Have Benched,Calvin Ridley,WR,WR,5.5
2024,13,Joe Mantegna,Voldemort,Should Have Started,DeAndre Hopkins,WR,BN,11.0
2024,13,Joe Mantegna,Voldemort,Should Have Started,Travis Etienne Jr.,RB,BN,7.3
2024,13,Malle ❤️ 🐸,Uncle Rico,Should Have Benched,Tank Dell,FLEX,W/R/T,2.8
2024,13,Malle ❤️ 🐸,Uncle Rico,Should Have Benched,Jauan Jennings,WR,WR,7.1
2024,13,Malle ❤️ 🐸,Uncle Rico,Should Have Started,Davante Adams,WR,BN,15.1
2024,13,Malle ❤️ 🐸,Uncle Rico,Should Have Started,Zach Charbonnet,RB,BN,11.1
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Benched,Jayden Daniels,QB,QB,34.64
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Benched,CeeDee Lamb,WR,W/R/T,4.9
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Benched,Cooper Kupp,WR,WR,3.2
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Started,Xavier Worthy,WR,BN,7.9
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Started,Jameis Winston,QB,BN,43.98
2024,13,Patty Primetimes,malle_dips_pouches,Should Have Started,Ladd McConkey,WR,BN,16.2
2024,13,Pop Lockett Drop it,Buttermilk Puuump,Should Have Benched,Amon-Ra St. Brown,WR,WR,9.8
2024,13,Pop Lockett Drop it,Buttermilk Puuump,Should Have Started,Jerry Jeudy,WR,BN,36.0
2024,13,Post Mahomes,ThreatLevelMidnight,Should Have Benched,Isiah Pacheco,RB,W/R/T,5.4
2024,13,Post Mahomes,ThreatLevelMidnight,Should Have Benched,Deebo Samuel Sr.,WR,WR,2.0
2024,13,Post Mahomes,ThreatLevelMidnight,Should Have Started,Michael Pittman Jr.,WR,BN,6.7
2024,13,Post Mahomes,ThreatLevelMidnight,Should Have Started,Taysom Hill,TE,BN,7.2
2024,13,The Big Gronkowski,Ginger FC,Should Have Benched,Jake Ferguson,TE,TE,0.0
2024,13,The Big Gronkowski,Ginger FC,Should Have Started,Isaiah Likely,TE,BN,12.3
2024,13,ThreatLevelMidnight,Post Mahomes,Should Have Benched,Baker Mayfield,QB,QB,14.2
2024,13,ThreatLevelMidnight,Post Mahomes,Should Have Benched,Gus Edwards,RB,W/R/T,3.8
2024,13,ThreatLevelMidnight,Post Mahomes,Should Have Started,Jaylen Warren,RB,BN,8.4
2024,13,ThreatLevelMidnight,Post Mahomes,Should Have Started,Kyler Murray,QB,BN,19.2
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Benched,Vikings - DEF,DEF,DEF,5.0
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Benched,George Kittle,TE,W/R/T,1.2
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Benched,Tyler Lockett,WR,WR,3.1
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Started,Chargers - DEF,DEF,BN,19.0
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Started,Jaleel McLaughlin,RB,BN,8.9
2024,13,Uncle Rico,Malle ❤️ 🐸,Should Have Started,Ray-Ray McCloud III,WR,BN,11.3
2024,13,Voldemort,Joe Mantegna,Should Have Benched,Evan Engram,TE,TE,7.6
2024,13,Voldemort,Joe Mantegna,Should Have Benched,Malik Nabers,WR,WR,11.3
2024,13,Voldemort,Joe Mantegna,Should Have Started,Dalton Schultz,TE,BN,14.6
2024,13,Voldemort,Joe Mantegna,Should Have Started,Jakobi Meyers,WR,BN,12.7
2024,13,malle_dips_pouches,Patty Primetimes,Should Have Benched,A.J. Brown,WR,WR,9.1
2024,13,malle_dips_pouches,Patty Primetimes,Should Have Started,Pat Freiermuth,TE,BN,15.8
2024,14,Buttermilk Puuump,The Big Gronkowski,Should Have Benched,Bills - DEF,DEF,DEF,-4.0
2024,14,Buttermilk Puuump,The Big Gronkowski,Should Have Benched,DJ Moore,WR,WR,7.9
2024,14,Buttermilk Puuump,The Big Gronkowski,Should Have Started,Broncos - DEF,DEF,BN,0.0
2024,14,Buttermilk Puuump,The Big Gronkowski,Should Have Started,Christian Watson,WR,BN,11.4
2024,14,Malle ❤️ 🐸,Patty Primetimes,Should Have Benched,Tony Pollard,RB,W/R/T,13.4
2024,14,Malle ❤️ 🐸,Patty Primetimes,Should Have Started,Tyrone Tracy Jr.,RB,BN,16.8
2024,14,Patty Primetimes,Malle ❤️ 🐸,Should Have Benched,Cole Kmet,TE,TE,0.0
2024,14,Patty Primetimes,Malle ❤️ 🐸,Should Have Benched,Tyler Lockett,WR,WR,0.0
2024,14,Patty Primetimes,Malle ❤️ 🐸,Should Have Started,Rashid Shaheed,WR,BN,0.0
2024,14,Patty Primetimes,Malle ❤️ 🐸,Should Have Started,Ray-Ray McCloud III,WR,BN,12.1
2024,14,Post Mahomes,Ginger FC,Should Have Benched,Tee Higgins,WR,WR,3.3
2024,14,Post Mahomes,Ginger FC,Should Have Started,Amari Cooper,WR,BN,12.5
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Benched,Titans - DEF,DEF,DEF,9.0
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Benched,Keenan Allen,WR,W/R/T,4.5
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Benched,Amon-Ra St. Brown,WR,WR,7.8
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Started,Aaron Rodgers,DEF,BN,19.56
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Started,Jordan Addison,WR,BN,35.3
2024,14,The Big Gronkowski,Buttermilk Puuump,Should Have Started,Jerry Jeudy,WR,BN,14.9
2024,14,ThreatLevelMidnight,Voldemort,Should Have Benched,Calvin Ridley,WR,W/R/T,9.4
2024,14,ThreatLevelMidnight,Voldemort,Should Have Started,DeAndre Hopkins,WR,BN,11.2
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Benched,Trey McBride,TE,TE,10.5
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Benched,Jayden Reed,WR,WR,0.0
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Benched,Mike Evans,WR,WR,8.9
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Started,DeVonta Smith,WR,BN,11.7
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Started,Jonnu Smith,TE,BN,11.9
2024,14,Uncle Rico,Pop Lockett Drop it,Should Have Started,Rome Odunze,WR,BN,18.2
2024,14,Voldemort,ThreatLevelMidnight,Should Have Benched,Jaylen Warren,RB,W/R/T,8.2
2024,14,Voldemort,ThreatLevelMidnight,Should Have Benched,DK Metcalf,WR,WR,6.9
2024,14,Voldemort,ThreatLevelMidnight,Should Have Started,Adam Thielen,WR,BN,14.7
2024,14,Voldemort,ThreatLevelMidnight,Should Have Started,Gus Edwards,RB,BN,9.6
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Benched,Bucky Irving,RB,RB,2.3
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Benched,Demarcus Robinson,FLEX,W/R/T,0.0
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Benched,George Pickens,WR,WR,0.0
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Started,Garrett Wilson,WR,BN,14.9
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Started,Jerome Ford,RB,BN,6.2
2024,14,malle_dips_pouches,Joe Mantegna,Should Have Started,Jakobi Meyers,WR,BN,10.2
2025,1,Buttermilk Puuump,Ginger FC,Should Have Benched,DeVonta Smith,WR,W/R/T,3.1
2025,1,Buttermilk Puuump,Ginger FC,Should Have Benched,Davante Adams,WR,WR,7.1
2025,1,Buttermilk Puuump,Ginger FC,Should Have Benched,Tyreek Hill,WR,WR,6.0
2025,1,Buttermilk Puuump,Ginger FC,Should Have Started,Chris Olave,WR,BN,8.9
2025,1,Buttermilk Puuump,Ginger FC,Should Have Started,Michael Pittman Jr.,WR,BN,17.0
2025,1,Buttermilk Puuump,Ginger FC,Should Have Started,Travis Etienne Jr.,RB,BN,17.1
2025,1,Ginger FC,Buttermilk Puuump,Should Have Benched,Jared Goff,QB,QB,13.9
2025,1,Ginger FC,Buttermilk Puuump,Should Have Benched,George Pickens,WR,WR,4.5
2025,1,Ginger FC,Buttermilk Puuump,Should Have Started,Deebo Samuel Sr.,WR,BN,19.1
2025,1,Ginger FC,Buttermilk Puuump,Should Have Started,Jordan Love,QB,BN,19.92
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Benched,Lions - DEF,DEF,DEF,0.0
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Benched,Bo Nix,QB,QB,10.84
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Benched,Omarion Hampton,RB,RB,7.1
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Benched,Ja'Marr Chase,WR,WR,3.6
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Started,Jacory Croskey-Merritt,RB,BN,14.2
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Started,Jayden Higgins,DEF,BN,4.2
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Started,Trevor Lawrence,QB,BN,13.32
2025,1,Joe Mantegna,ThreatLevelMidnight,Should Have Started,Tyler Warren,TE,BN,11.4
2025,1,Malle ❤️ 🐸,Patty Primetimes,Should Have Benched,Ladd McConkey,WR,W/R/T,10.4
2025,1,Malle ❤️ 🐸,Patty Primetimes,Should Have Benched,DK Metcalf,WR,WR,10.3
2025,1,Malle ❤️ 🐸,Patty Primetimes,Should Have Started,J.K. Dobbins,RB,BN,13.8
2025,1,Malle ❤️ 🐸,Patty Primetimes,Should Have Started,Keon Coleman,WR,BN,21.2
2025,1,Patty Primetimes,Malle ❤️ 🐸,Should Have Benched,Jayden Daniels,QB,QB,22.12
2025,1,Patty Primetimes,Malle ❤️ 🐸,Should Have Benched,Rashid Shaheed,WR,W/R/T,6.3
2025,1,Patty Primetimes,Malle ❤️ 🐸,Should Have Started,Brock Purdy,QB,BN,22.78
2025,1,Patty Primetimes,Malle ❤️ 🐸,Should Have Started,Khalil Shakir,WR,BN,9.4
2025,1,Pop Lockett Drop it,malle_dips_pouches,Should Have Benched,Calvin Ridley,WR,WR,4.7
2025,1,Pop Lockett Drop it,malle_dips_pouches,Should Have Benched,Mike Evans,WR,WR,7.6
2025,1,Pop Lockett Drop it,malle_dips_pouches,Should Have Started,Stefon Diggs,WR,BN,8.7
2025,1,Pop Lockett Drop it,malle_dips_pouches,Should Have Started,Zach Ertz,TE,BN,10.1
2025,1,Post Mahomes,The Big Gronkowski,Should Have Benched,Tee Higgins,WR,WR,4.8
2025,1,Post Mahomes,The Big Gronkowski,Should Have Started,Jordan Mason,RB,BN,8.0
2025,1,The Big Gronkowski,Post Mahomes,Should Have Benched,T.J. Hockenson,TE,TE,3.0
2025,1,The Big Gronkowski,Post Mahomes,Should Have Benched,A.J. Brown,WR,WR,1.3
2025,1,The Big Gronkowski,Post Mahomes,Should Have Started,Hunter Henry,TE,BN,8.6
2025,1,The Big Gronkowski,Post Mahomes,Should Have Started,Braelon Allen,RB,BN,6.9
2025,1,ThreatLevelMidnight,Joe Mantegna,Should Have Benched,Xavier Worthy,WR,WR,0.0
2025,1,ThreatLevelMidnight,Joe Mantegna,Should Have Started,Tony Pollard,RB,BN,7.4
2025,1,Uncle Rico,Voldemort,Should Have Benched,Kyler Murray,QB,QB,22.32
2025,1,Uncle Rico,Voldemort,Should Have Benched,Chase Brown,RB,RB,12.1
2025,1,Uncle Rico,Voldemort,Should Have Benched,Justin Jefferson,WR,W/R/T,12.8
2025,1,Uncle Rico,Voldemort,Should Have Started,Jaylen Warren,RB,BN,12.9
2025,1,Uncle Rico,Voldemort,Should Have Started,Justin Fields,QB,BN,31.52
2025,1,Uncle Rico,Voldemort,Should Have Started,Keenan Allen,WR,BN,16.3
2025,1,Voldemort,Uncle Rico,Should Have Benched,Joe Burrow,QB,QB,10.82
2025,1,Voldemort,Uncle Rico,Should Have Benched,Jaylen Waddle,WR,WR,5.0
2025,1,Voldemort,Uncle Rico,Should Have Benched,Terry McLaurin,WR,WR,3.7
2025,1,Voldemort,Uncle Rico,Should Have Started,J.J. McCarthy,QB,BN,27.22
2025,1,Voldemort,Uncle Rico,Should Have Started,Jerry Jeudy,WR,BN,9.1
2025,1,Voldemort,Uncle Rico,Should Have Started,Zach Charbonnet,RB,BN,10.7
2025,1,malle_dips_pouches,Pop Lockett Drop it,Should Have Benched,Kenneth Walker III,RB,RB,3.9
2025,1,malle_dips_pouches,Pop Lockett Drop it,Should Have Benched,Tetairoa McMillan,WR,WR,9.3
2025,1,malle_dips_pouches,Pop Lockett Drop it,Should Have Started,Brian Robinson,RB,BN,4.2
2025,1,malle_dips_pouches,Pop Lockett Drop it,Should Have Started,Cedric Tillman,WR,BN,13.7
2025,2,Buttermilk Puuump,malle_dips_pouches,Should Have Benched,Breece Hall,RB,RB,4.8
2025,2,Buttermilk Puuump,malle_dips_pouches,Should Have Benched,Aaron Jones Sr.,RB,W/R/T,2.3
2025,2,Buttermilk Puuump,malle_dips_pouches,Should Have Started,Deebo Samuel Sr.,WR,BN,13.9
2025,2,Buttermilk Puuump,malle_dips_pouches,Should Have Started,Nick Chubb,RB,BN,14.2
2025,2,Ginger FC,Joe Mantegna,Should Have Benched,Derrick Henry,RB,RB,2.3
2025,2,Ginger FC,Joe Mantegna,Should Have Benched,DeVonta Smith,WR,W/R/T,7.3
2025,2,Ginger FC,Joe Mantegna,Should Have Started,Chris Olave,WR,BN,8.4
2025,2,Ginger FC,Joe Mantegna,Should Have Started,Travis Etienne Jr.,RB,BN,15.9
2025,2,Joe Mantegna,Ginger FC,Should Have Benched,Bo Nix,QB,QB,27.24
2025,2,Joe Mantegna,Ginger FC,Should Have Benched,Jacory Croskey-Merritt,RB,RB,1.7
2025,2,Joe Mantegna,Ginger FC,Should Have Benched,Zay Flowers,WR,W/R/T,11.4
2025,2,Joe Mantegna,Ginger FC,Should Have Started,RJ Harvey,RB,BN,2.9
2025,2,Joe Mantegna,Ginger FC,Should Have Started,Trevor Lawrence,QB,BN,27.24
2025,2,Joe Mantegna,Ginger FC,Should Have Started,Jauan Jennings,WR,BN,17.4
2025,2,Malle ❤️ 🐸,Voldemort,Should Have Benched,Isiah Pacheco,RB,RB,3.4
2025,2,Malle ❤️ 🐸,Voldemort,Should Have Started,Jerome Ford,RB,BN,7.9
2025,2,Patty Primetimes,Post Mahomes,Should Have Benched,Broncos - DEF,DEF,DEF,0.0
2025,2,Patty Primetimes,Post Mahomes,Should Have Benched,Garrett Wilson,WR,WR,7.0
2025,2,Patty Primetimes,Post Mahomes,Should Have Started,Buccaneers - DEF,DEF,BN,4.0
2025,2,Patty Primetimes,Post Mahomes,Should Have Started,Cam Skattebo,RB,BN,12.9
2025,2,Pop Lockett Drop it,Uncle Rico,Should Have Benched,Jerry Jeudy,WR,WR,7.1
2025,2,Pop Lockett Drop it,Uncle Rico,Should Have Benched,Terry McLaurin,WR,WR,7.3
2025,2,Pop Lockett Drop it,Uncle Rico,Should Have Started,Jaylen Waddle,WR,BN,15.3
2025,2,Pop Lockett Drop it,Uncle Rico,Should Have Started,Bhayshul Tuten,RB,BN,14.4
2025,2,Post Mahomes,Patty Primetimes,Should Have Benched,Josh Allen,QB,QB,11.82
2025,2,Post Mahomes,Patty Primetimes,Should Have Benched,Courtland Sutton,WR,WR,1.1
2025,2,Post Mahomes,Patty Primetimes,Should Have Started,Caleb Williams,QB,BN,21.98
2025,2,Post Mahomes,Patty Primetimes,Should Have Started,J.K. Dobbins,RB,BN,15.0
2025,2,The Big Gronkowski,ThreatLevelMidnight,Should Have Benched,Tony Pollard,RB,RB,9.2
2025,2,The Big Gronkowski,ThreatLevelMidnight,Should Have Started,Rhamondre Stevenson,RB,BN,18.7
2025,2,ThreatLevelMidnight,The Big Gronkowski,Should Have Benched,Cowboys - DEF,DEF,DEF,1.0
2025,2,ThreatLevelMidnight,The Big Gronkowski,Should Have Benched,Dak Prescott,QB,QB,27.14
2025,2,ThreatLevelMidnight,The Big Gronkowski,Should Have Started,Hunter Henry,DEF,BN,1.4
2025,2,ThreatLevelMidnight,The Big Gronkowski,Should Have Started,Drake Maye,QB,BN,30.3
2025,2,Uncle Rico,Pop Lockett Drop it,Should Have Benched,Brian Robinson,RB,RB,2.4
2025,2,Uncle Rico,Pop Lockett Drop it,Should Have Benched,Cedric Tillman,WR,WR,9.2
2025,2,Uncle Rico,Pop Lockett Drop it,Should Have Started,Kenneth Walker III,RB,BN,18.3
2025,2,Uncle Rico,Pop Lockett Drop it,Should Have Started,Rome Odunze,WR,BN,28.3
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Benched,Chase Brown,RB,RB,7.5
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Benched,David Njoku,TE,TE,6.0
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Benched,Justin Jefferson,WR,W/R/T,9.6
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Started,Keenan Allen,WR,BN,14.6
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Started,Harold Fannin Jr.,TE,BN,7.3
2025,2,Voldemort,Malle ❤️ 🐸,Should Have Started,Jaylen Warren,RB,BN,15.4
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Benched,Ashton Jeanty,RB,RB,5.9
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Benched,Sam LaPorta,TE,TE,4.1
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Benched,Calvin Ridley,WR,WR,7.2
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Started,Josh Downs,WR,BN,8.1
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Started,Rachaad White,RB,BN,13.6
2025,2,malle_dips_pouches,Buttermilk Puuump,Should Have Started,Zach Ertz,TE,BN,15.4
2025,3,Ginger FC,malle_dips_pouches,Should Have Benched,Calvin Ridley,WR,WR,3.2
2025,3,Ginger FC,malle_dips_pouches,Should Have Started,Zach Ertz,TE,BN,5.3
2025,3,Joe Mantegna,The Big Gronkowski,Should Have Benched,Dak Prescott,QB,QB,16.04
2025,3,Joe Mantegna,The Big Gronkowski,Should Have Benched,T.J. Hockenson,TE,TE,13.4
2025,3,Joe Mantegna,The Big Gronkowski,Should Have Benched,Jameson Williams,WR,W/R/T,5.3
2025,3,Joe Mantegna,The Big Gronkowski,Should Have Started,Drake Maye,QB,BN,24.22
2025,3,Joe Mantegna,The Big Gronkowski,Should Have Started,Hunter Henry,TE,BN,25.0
