year,week,fantasy_team,opponent,actual_score,yahoo_team_score,optimal_score,points_left_on_bench,lineup_efficiency_pct,avoidable_start_count,missed_start_count,should_have_benched,should_have_started
2018,3,Ginger FC,Pop Lockett Drop it,56.9,56.9,81.78,24.88,69.58,4,4,Cowboys - DEF (DEF) | Carson Wentz (QB) | Chris Thompson (RB) | Pierre Garcon (FLEX),Russell Wilson (QB) | DeVante Parker (WR) | Peyton Barber (RB) | Steelers - DEF (DEF)
2018,3,Joe Mantegna,The Big Gronkowski,108.16,108.16,123.26,15.1,87.75,3,3,Jaguars - DEF (DEF) | Zach Ertz (TE) | Keelan Cole Sr. (WR),Jamison Crowder (WR) | George Kittle (TE) | Bears - DEF (DEF)
2018,3,Malle ❤️ 🐸,Voldemort,96.5,96.5,118.0,21.5,81.78,3,3,Falcons - DEF (DEF) | Kenyan Drake (RB) | Allen Robinson (WR),Sterling Shepard (WR) | Ricky Seals-Jones (TE) | Saints - DEF (DEF)
2018,3,PickUpYourBratsMalle,Uncle Rico,98.84,98.84,113.08,14.24,87.41,3,3,Kirk Cousins (QB) | John Brown (WR) | Adam Thielen (WR),Marvin Jones Jr. (WR) | Andy Dalton (QB) | Chris Godwin Jr. (WR)
2018,3,Pop Lockett Drop it,Ginger FC,127.26,127.26,136.66,9.4,93.12,1,1,Nelson Agholor (WR),Royce Freeman (RB)
2018,3,Post Mahomes,malle_dips_pouches,72.76,72.76,96.36,23.6,75.51,2,2,Phillip Lindsay (RB) | T.Y. Hilton (WR),Isaiah Crowell (RB) | Sammy Watkins (WR)
2018,3,The Big Gronkowski,Joe Mantegna,87.74,87.74,113.74,26.0,77.14,1,1,Corey Clement (FLEX),Calvin Ridley (WR)
2018,3,Uncle Rico,PickUpYourBratsMalle,86.6,86.6,102.6,16.0,84.41,1,1,Keenan Allen (WR),Chris Carson (RB)
2018,3,Voldemort,Malle ❤️ 🐸,82.22,82.22,112.44,30.22,73.12,3,3,Tom Brady (QB) | Stefon Diggs (WR) | DeSean Jackson (WR),Quincy Enunwa (WR) | Demaryius Thomas (WR) | Ryan Fitzpatrick (QB)
2018,3,malle_dips_pouches,Post Mahomes,93.16,93.16,114.46,21.3,81.39,3,3,Leonard Fournette (RB) | Eric Ebron (TE) | Amari Cooper (WR),Michael Crabtree (WR) | Cooper Kupp (WR) | Tyler Eifert (TE)
2018,4,Big Sack Jack,PickUpYourBratsMalle,130.98,130.98,147.78,16.8,88.63,1,1,Matthew Stafford (QB),Derek Carr (QB)
2018,4,Dillon Panthers,The Big Gronkowski,93.18,93.18,113.38,20.2,82.18,2,2,Alex Collins (RB) | Emmanuel Sanders (WR),Kerryon Johnson (RB) | Tarik Cohen (RB)
2018,4,Ginger FC,Post Mahomes,110.52,110.52,110.52,-0.0,100.0,0,0,,
2018,4,Joe Mantegna,Malle ❤️ 🐸,131.56,131.56,164.8,33.24,79.83,3,3,Jaguars - DEF (DEF) | Patrick Mahomes (QB) | Keelan Cole Sr. (WR),Deshaun Watson (QB) | Bears - DEF (DEF) | George Kittle (TE)
2018,4,Malle ❤️ 🐸,Joe Mantegna,77.46,77.46,96.56,19.1,80.22,2,2,Falcons - DEF (DEF) | Kenyan Drake (RB),Saints - DEF (DEF) | Sterling Shepard (WR)
2018,4,PickUpYourBratsMalle,Big Sack Jack,154.38,154.38,163.48,9.1,94.43,1,1,Jordan Howard (RB),Austin Ekeler (RB)
2018,4,Pop Lockett Drop it,Uncle Rico,158.96,158.96,158.96,0.0,100.0,0,0,,
2018,4,Post Mahomes,Ginger FC,152.36,152.36,152.36,0.0,100.0,0,0,,
2018,4,The Big Gronkowski,Dillon Panthers,98.5,98.5,102.4,3.9,96.19,1,1,Chris Ivory (RB),Wendell Smallwood (RB)
2018,4,Uncle Rico,Pop Lockett Drop it,84.62,84.62,115.72,31.1,73.12,3,3,Aaron Rodgers (QB) | Chris Carson (RB) | Kenny Stills (WR),Duke Johnson (RB) | Blake Bortles (QB) | Aaron Jones Sr. (RB)
2018,4,Voldemort,malle_dips_pouches,93.16,93.16,102.16,9.0,91.19,2,2,James Conner (RB) | Demaryius Thomas (WR),Quincy Enunwa (WR) | DeSean Jackson (WR)
2018,4,malle_dips_pouches,Voldemort,112.2,112.2,138.9,26.7,80.78,3,3,Lamar Miller (RB) | Leonard Fournette (RB) | Davante Adams (WR),Cooper Kupp (WR) | Bilal Powell (RB) | Tyler Eifert (TE)
2018,5,Big Sack Jack,Pop Lockett Drop it,102.22,102.22,103.92,1.7,98.36,1,1,Alvin Kamara (RB),Derrick Henry (RB)
2018,5,Dillon Panthers,Malle ❤️ 🐸,108.52,108.52,120.42,11.9,90.12,2,2,Alex Collins (RB) | A.J. Green (WR),Tyler Lockett (WR) | Mohamed Sanu (WR)
2018,5,Ginger FC,malle_dips_pouches,88.24,88.24,93.92,5.68,93.95,2,2,Carson Wentz (QB) | Jay Ajayi (RB),Chris Thompson (RB) | Russell Wilson (QB)
2018,5,Joe Mantegna,Voldemort,100.92,100.92,110.5,9.58,91.33,2,2,Patrick Mahomes (QB) | Corey Davis (WR),Deshaun Watson (QB) | George Kittle (TE)
2018,5,Malle ❤️ 🐸,Dillon Panthers,100.6,100.6,100.6,0.0,100.0,0,0,,
2018,5,PickUpYourBratsMalle,The Big Gronkowski,86.94,86.94,97.24,10.3,89.41,2,2,John Brown (WR) | Will Fuller V (WR),Marvin Jones Jr. (WR) | LeSean McCoy (RB)
2018,5,Pop Lockett Drop it,Big Sack Jack,100.88,100.88,108.18,7.3,93.25,2,2,Adrian Peterson (RB) | Golden Tate (WR),Royce Freeman (RB) | Josh Gordon (WR)
2018,5,Post Mahomes,Uncle Rico,114.6,114.6,135.7,21.1,84.45,2,2,Ezekiel Elliott (RB) | Michael Thomas (WR),Isaiah Crowell (RB) | Sammy Watkins (WR)
2018,5,The Big Gronkowski,PickUpYourBratsMalle,93.86,93.86,98.16,4.3,95.62,1,1,Brandin Cooks (WR),Chris Ivory (RB)
2018,5,Uncle Rico,Post Mahomes,94.98,94.98,107.58,12.6,88.29,1,1,Doug Baldwin (WR),Chris Carson (RB)
2018,5,Voldemort,Joe Mantegna,122.04,122.04,143.44,21.4,85.08,3,3,Devonta Freeman (RB) | Stefon Diggs (WR) | Julian Edelman (WR),Demaryius Thomas (WR) | Mike Davis (RB) | M. Valdes-Scantling (WR)
2018,5,malle_dips_pouches,Ginger FC,95.54,95.54,101.14,5.6,94.46,1,1,Amari Cooper (WR),Michael Crabtree (WR)
2018,6,Big Sack Jack,Post Mahomes,122.68,122.68,124.18,1.5,98.79,1,1,Jarvis Landry (WR),Derrick Henry (RB)
2018,6,Dillon Panthers,Voldemort,106.52,106.52,126.12,19.6,84.46,3,3,Carlos Hyde (RB) | Trey Burton (TE) | A.J. Green (WR),Austin Hooper (TE) | Tarik Cohen (RB) | Mohamed Sanu (WR)
2018,6,Ginger FC,Uncle Rico,81.08,81.08,86.62,5.54,93.6,2,2,Russell Wilson (QB) | Chris Thompson (RB),Carson Wentz (QB) | Antonio Callaway (WR)
2018,6,Joe Mantegna,malle_dips_pouches,116.08,116.08,132.18,16.1,87.82,3,3,Jaguars - DEF (DEF) | Alfred Morris (RB) | Keelan Cole Sr. (WR),Giovani Bernard (RB) | O.J. Howard (TE) | Bears - DEF (DEF)
2018,6,Malle ❤️ 🐸,PickUpYourBratsMalle,95.06,95.06,114.34,19.28,83.14,3,3,Ben Roethlisberger (QB) | Kenyan Drake (RB) | Sterling Shepard (WR),Tevin Coleman (RB) | Cameron Brate (TE) | Andrew Luck (QB)
2018,6,PickUpYourBratsMalle,Malle ❤️ 🐸,92.92,92.92,108.66,15.74,85.51,4,4,Kirk Cousins (QB) | Jordan Howard (RB) | John Brown (WR) | Will Fuller V (WR),LeSean McCoy (RB) | Austin Ekeler (RB) | Andy Dalton (QB) | Dede Westbrook (WR)
2018,6,Pop Lockett Drop it,The Big Gronkowski,125.6,125.6,132.3,6.7,94.94,2,2,Odell Beckham Jr. (WR) | Robbie Chosen (WR),Nelson Agholor (WR) | Danny Amendola (WR)
2018,6,Post Mahomes,Big Sack Jack,118.9,118.9,131.3,12.4,90.56,1,1,Cam Newton (QB),Jameis Winston (QB)
2018,6,The Big Gronkowski,Pop Lockett Drop it,88.58,88.58,88.58,0.0,100.0,0,0,,
2018,6,Uncle Rico,Ginger FC,124.1,124.1,134.1,10.0,92.54,2,2,Aaron Jones Sr. (RB) | Chris Carson (RB),Doug Baldwin (WR) | Duke Johnson (RB)
2018,6,Voldemort,Dillon Panthers,95.7,95.7,112.7,17.0,84.92,2,2,Mike Davis (RB) | Stefon Diggs (WR),Matt Breida (RB) | Demaryius Thomas (WR)
2018,6,malle_dips_pouches,Joe Mantegna,70.24,70.24,85.44,15.2,82.21,2,2,Dion Lewis (RB) | Cooper Kupp (WR),Michael Crabtree (WR) | Nick Chubb (RB)
2018,7,Big Sack Jack,Ginger FC,111.78,111.78,134.68,22.9,83.0,2,2,Sony Michel (RB) | Robert Woods (WR),Latavius Murray (RB) | Derrick Henry (RB)
2018,7,Dillon Panthers,Joe Mantegna,104.6,104.6,121.18,16.58,86.32,2,2,Drew Brees (QB) | Austin Hooper (TE),Trey Burton (TE) | Joe Flacco (QB)
2018,7,Ginger FC,Big Sack Jack,80.1,80.1,95.3,15.2,84.05,1,1,Allen Robinson (WR),Phillip Lindsay (RB)
2018,7,Joe Mantegna,Dillon Panthers,101.32,101.32,114.82,13.5,88.24,2,2,Jaguars - DEF (DEF) | Frank Gore (RB),George Kittle (TE) | Bears - DEF (DEF)
2018,7,Malle ❤️ 🐸,Pop Lockett Drop it,107.34,107.34,118.84,11.5,90.32,2,2,David Johnson (RB) | Mike Evans (WR),Kenyan Drake (RB) | T.Y. Hilton (WR)
2018,7,PickUpYourBratsMalle,Voldemort,119.34,119.34,126.04,6.7,94.68,1,1,LeSean McCoy (RB),Will Fuller V (WR)
2018,7,Pop Lockett Drop it,Malle ❤️ 🐸,142.86,142.86,146.26,3.4,97.68,1,1,Golden Tate (WR),Josh Gordon (WR)
2018,7,Post Mahomes,The Big Gronkowski,86.66,86.66,89.86,3.2,96.44,1,1,Mark Ingram II (RB),Sammy Watkins (WR)
2018,7,The Big Gronkowski,Post Mahomes,87.64,87.64,102.34,14.7,85.64,2,2,Wendell Smallwood (RB) | Corey Clement (FLEX),Chris Ivory (RB) | Larry Fitzgerald (WR)
2018,7,Uncle Rico,malle_dips_pouches,73.24,73.24,77.04,3.8,95.07,1,1,Tyler Boyd (WR),Kenny Stills (WR)
2018,7,Voldemort,PickUpYourBratsMalle,111.38,111.38,120.18,8.8,92.68,3,3,Matt Breida (RB) | Taylor Gabriel (FLEX) | Stefon Diggs (WR),James Conner (RB) | Demaryius Thomas (WR) | DeSean Jackson (WR)
2018,7,malle_dips_pouches,Uncle Rico,93.78,93.78,107.18,13.4,87.5,1,1,Bilal Powell (RB),Lamar Miller (RB)
2018,8,Big Sack Jack,Uncle Rico,98.9,98.9,110.66,11.76,89.37,1,1,Matthew Stafford (QB),Derek Carr (QB)
2018,8,Dillon Panthers,malle_dips_pouches,94.8,94.8,104.88,10.08,90.39,3,3,Drew Brees (QB) | Kerryon Johnson (RB) | Emmanuel Sanders (WR),Alex Collins (RB) | Joe Flacco (QB) | Tyler Lockett (WR)
2018,8,Ginger FC,The Big Gronkowski,95.94,95.94,109.04,13.1,87.99,1,1,Geronimo Allison (FLEX),Peyton Barber (RB)
2018,8,Joe Mantegna,PickUpYourBratsMalle,95.72,95.72,101.86,6.14,93.97,3,3,Patrick Mahomes (QB) | Keelan Cole Sr. (WR) | Martavis Bryant (WR),Julio Jones (WR) | Corey Davis (WR) | Deshaun Watson (QB)
2018,8,Malle ❤️ 🐸,Post Mahomes,89.06,89.06,114.36,25.3,77.88,4,4,Cardinals - DEF (DEF) | Ricky Seals-Jones (TE) | Sterling Shepard (WR) | T.Y. Hilton (WR),Alshon Jeffery (WR) | Kenyan Drake (RB) | Cameron Brate (TE) | Saints - DEF (DEF)
2018,8,PickUpYourBratsMalle,Joe Mantegna,117.96,117.96,141.96,24.0,83.09,2,2,Jalen Richard (RB) | John Brown (WR),LeSean McCoy (RB) | Marvin Jones Jr. (WR)
2018,8,Pop Lockett Drop it,Voldemort,101.1,101.1,102.1,1.0,99.02,1,1,Golden Tate (WR),Nelson Agholor (WR)
2018,8,Post Mahomes,Malle ❤️ 🐸,107.34,107.34,124.46,17.12,86.24,1,1,Jameis Winston (QB),Cam Newton (QB)
2018,8,The Big Gronkowski,Ginger FC,83.2,83.2,102.1,18.9,81.49,2,2,Corey Clement (FLEX) | JuJu Smith-Schuster (WR),Chris Ivory (RB) | Larry Fitzgerald (WR)
2018,8,Uncle Rico,Big Sack Jack,111.24,111.24,137.64,26.4,80.82,3,3,Aaron Rodgers (QB) | Javorius Allen (RB) | Doug Baldwin (WR),Aaron Jones Sr. (RB) | Blake Bortles (QB) | Chris Carson (RB)
2018,8,Voldemort,Pop Lockett Drop it,121.96,121.96,137.26,15.3,88.85,2,2,Rob Gronkowski (TE) | Taylor Gabriel (FLEX),DeSean Jackson (WR) | Greg Olsen (TE)
2018,8,malle_dips_pouches,Dillon Panthers,111.4,111.4,122.7,11.3,90.79,2,2,Michael Crabtree (WR) | Randall Cobb (WR),Jack Doyle (TE) | Donte Moncrief (WR)
2018,9,Big Sack Jack,malle_dips_pouches,104.76,104.76,125.74,20.98,83.31,3,3,Panthers - DEF (DEF) | Matthew Stafford (QB) | Jarvis Landry (WR),Derek Carr (QB) | Derrick Henry (RB) | Vikings - DEF (DEF)
2018,9,Dillon Panthers,PickUpYourBratsMalle,79.04,79.04,89.94,10.9,87.88,2,2,Tarik Cohen (RB) | Tyler Lockett (WR),Alex Collins (RB) | Mohamed Sanu (WR)
2018,9,Ginger FC,Malle ❤️ 🐸,68.8,68.8,68.8,0.0,100.0,0,0,,
2018,9,Joe Mantegna,Pop Lockett Drop it,134.1,134.1,138.1,4.0,97.1,1,1,Jared Cook (TE),Corey Davis (WR)
2018,9,Malle ❤️ 🐸,Ginger FC,105.4,105.4,105.4,0.0,100.0,0,0,,
2018,9,PickUpYourBratsMalle,Dillon Panthers,92.16,92.16,97.26,5.1,94.76,1,1,John Brown (WR),Marvin Jones Jr. (WR)
2018,9,Pop Lockett Drop it,Joe Mantegna,138.2,138.2,138.2,0.0,100.0,1,1,Adrian Peterson (RB),Robbie Chosen (WR)
2018,9,Post Mahomes,Voldemort,97.48,97.48,106.58,9.1,91.46,1,1,Mark Ingram II (RB),Mike Davis (RB)
2018,9,The Big Gronkowski,Uncle Rico,102.4,102.4,117.92,15.52,86.84,2,2,Mitchell Trubisky (QB) | Chris Ivory (RB),Philip Rivers (QB) | Dalvin Cook (RB)
2018,9,Uncle Rico,The Big Gronkowski,87.26,87.26,103.86,16.6,84.02,1,1,Chris Carson (RB),Duke Johnson (RB)
2018,9,Voldemort,Post Mahomes,98.74,98.74,118.0,19.26,83.68,2,2,Tom Brady (QB) | DeSean Jackson (WR),Ryan Fitzpatrick (QB) | Demaryius Thomas (WR)
2018,9,malle_dips_pouches,Big Sack Jack,88.24,88.24,110.24,22.0,80.04,3,3,Lamar Miller (RB) | Ed Dickson (TE) | Michael Crabtree (WR),Eric Ebron (TE) | Dion Lewis (RB) | Amari Cooper (WR)
2018,10,Big Sack Jack,The Big Gronkowski,97.26,97.26,112.86,15.6,86.18,1,1,Jarvis Landry (WR),Derrick Henry (RB)
2018,10,Dillon Panthers,Pop Lockett Drop it,122.9,122.9,122.9,0.0,100.0,0,0,,
2018,10,Ginger FC,Voldemort,86.7,86.7,130.54,43.84,66.42,4,4,Colts - DEF (DEF) | Carson Wentz (QB) | Tyrell Williams (FLEX) | Devin Funchess (WR),Commanders - DEF (DEF) | Russell Wilson (QB) | Danny Amendola (WR) | Allen Robinson (WR)
2018,10,Joe Mantegna,Post Mahomes,110.56,110.56,132.26,21.7,83.59,2,2,Ito Smith (RB) | M. Valdes-Scantling (WR),Frank Gore (RB) | Corey Davis (WR)
2018,10,Malle ❤️ 🐸,Uncle Rico,117.52,117.52,137.52,20.0,85.46,4,4,Cameron Brate (TE) | Kenyan Drake (RB) | Mike Evans (WR) | Quincy Enunwa (WR),Isaiah Crowell (RB) | Sterling Shepard (WR) | T.Y. Hilton (WR) | Ricky Seals-Jones (TE)
2018,10,PickUpYourBratsMalle,malle_dips_pouches,85.22,85.22,85.22,0.0,100.0,0,0,,
2018,10,Pop Lockett Drop it,Dillon Panthers,83.4,83.4,89.1,5.7,93.6,1,1,James White (RB),Nelson Agholor (WR)
2018,10,Post Mahomes,Joe Mantegna,120.62,120.62,129.12,8.5,93.42,2,2,Jets - DEF (DEF) | Joe Mixon (RB),Ravens - DEF (DEF) | Mike Davis (RB)
2018,10,The Big Gronkowski,Big Sack Jack,111.72,111.72,134.7,22.98,82.94,2,2,Philip Rivers (QB) | Calvin Ridley (WR),Mitchell Trubisky (QB) | Larry Fitzgerald (WR)
2018,10,Uncle Rico,Malle ❤️ 🐸,102.96,102.96,119.7,16.74,86.02,3,3,Aaron Rodgers (QB) | Chris Carson (RB) | Doug Baldwin (WR),Tyler Boyd (WR) | Blake Bortles (QB) | Duke Johnson (RB)
2018,10,Voldemort,Ginger FC,104.38,104.38,107.78,3.4,96.85,1,1,Marlon Mack (RB),Doug Martin (RB)
2018,10,malle_dips_pouches,PickUpYourBratsMalle,121.52,121.52,145.92,24.4,83.28,2,2,Jack Doyle (TE) | Cooper Kupp (WR),Eric Ebron (TE) | Dion Lewis (RB)
2018,11,Big Sack Jack,Malle ❤️ 🐸,120.7,120.7,124.98,4.28,96.58,1,1,Matthew Stafford (QB),Derek Carr (QB)
2018,11,Dillon Panthers,Post Mahomes,105.82,105.82,110.82,5.0,95.49,2,2,Tarik Cohen (RB) | Trey Burton (TE),Austin Hooper (TE) | Emmanuel Sanders (WR)
2018,11,Ginger FC,Joe Mantegna,104.94,104.94,124.4,19.46,84.36,2,2,Carson Wentz (QB) | Tyrell Williams (FLEX),Devin Funchess (WR) | Russell Wilson (QB)
2018,11,Joe Mantegna,Ginger FC,119.92,119.92,135.52,15.6,88.49,2,2,George Kittle (TE) | (Empty) (FLEX),Jared Cook (TE) | Jordan Howard (RB)
2018,11,Malle ❤️ 🐸,Big Sack Jack,90.06,90.06,93.88,3.82,95.93,2,2,Ben Roethlisberger (QB) | Eric Ebron (TE),Cameron Brate (TE) | Andrew Luck (QB)
2018,11,PickUpYourBratsMalle,Pop Lockett Drop it,81.08,81.08,104.88,23.8,77.31,3,3,Zach Ertz (TE) | John Brown (WR) | Corey Davis (WR),O.J. Howard (TE) | Christian Kirk (WR) | Royce Freeman (RB)
2018,11,Pop Lockett Drop it,PickUpYourBratsMalle,100.74,100.74,100.74,0.0,100.0,0,0,,
2018,11,Post Mahomes,Dillon Panthers,135.48,135.48,135.48,0.0,100.0,0,0,,
2018,11,The Big Gronkowski,malle_dips_pouches,90.14,90.14,111.04,20.9,81.18,2,2,Dalvin Cook (RB) | Calvin Ridley (WR),Larry Fitzgerald (WR) | Jalen Richard (RB)
2018,11,Uncle Rico,Voldemort,98.68,98.68,102.78,4.1,96.01,1,1,Tyler Boyd (WR),Doug Baldwin (WR)
2018,11,Voldemort,Uncle Rico,71.98,71.98,79.72,7.74,90.29,2,2,Titans - DEF (DEF) | Ryan Fitzpatrick (QB),Dak Prescott (QB) | Patriots - DEF (DEF)
2018,11,malle_dips_pouches,The Big Gronkowski,147.62,147.62,148.02,0.4,99.73,1,1,Dion Lewis (RB),Amari Cooper (WR)
2018,12,Big Sack Jack,Voldemort,61.04,61.04,65.76,4.72,92.82,2,2,Matthew Stafford (QB) | Derrick Henry (RB),Latavius Murray (RB) | Derek Carr (QB)
2018,12,Dillon Panthers,Ginger FC,92.24,92.24,95.54,3.3,96.55,2,2,Trey Burton (TE) | Antonio Brown (WR),Austin Hooper (TE) | Mohamed Sanu (WR)
2018,12,Ginger FC,Dillon Panthers,95.26,95.26,107.36,12.1,88.73,2,2,Colts - DEF (DEF) | Allen Robinson (WR),Demaryius Thomas (WR) | Commanders - DEF (DEF)
2018,12,Joe Mantegna,Uncle Rico,67.8,67.8,117.4,49.6,57.75,3,3,Patrick Mahomes (QB) | Ito Smith (RB) | (Empty) (FLEX),Frank Gore (RB) | Deshaun Watson (QB) | Jared Cook (TE)
2018,12,Malle ❤️ 🐸,The Big Gronkowski,96.18,96.18,121.12,24.94,79.41,3,3,Ben Roethlisberger (QB) | David Johnson (RB) | Sterling Shepard (WR),Cameron Brate (TE) | Kenyan Drake (RB) | Andrew Luck (QB)
2018,12,PickUpYourBratsMalle,Post Mahomes,118.88,118.88,127.38,8.5,93.33,1,1,James White (RB),Austin Ekeler (RB)
2018,12,Pop Lockett Drop it,malle_dips_pouches,107.28,107.28,109.28,2.0,98.17,1,1,Courtland Sutton (WR),Jimmy Graham (TE)
2018,12,Post Mahomes,PickUpYourBratsMalle,109.14,109.14,120.74,11.6,90.39,2,2,Evan Engram (TE) | Michael Thomas (WR),John Ross (WR) | Kyle Rudolph (TE)
2018,12,The Big Gronkowski,Malle ❤️ 🐸,148.46,148.46,155.46,7.0,95.5,1,1,Browns - DEF (DEF),Saints - DEF (DEF)
2018,12,Uncle Rico,Joe Mantegna,83.2,83.2,84.0,0.8,99.05,1,1,Doug Baldwin (WR),Chris Hogan (WR)
2018,12,Voldemort,Big Sack Jack,106.22,106.22,118.66,12.44,89.52,2,2,Tom Brady (QB) | James Conner (RB),Dak Prescott (QB) | Gus Edwards (RB)
2018,12,malle_dips_pouches,Pop Lockett Drop it,153.22,153.22,172.52,19.3,88.81,2,2,Davante Adams (WR) | T.Y. Hilton (WR),Amari Cooper (WR) | Dede Westbrook (WR)
2018,13,Big Sack Jack,Joe Mantegna,95.1,95.1,119.3,24.2,79.72,3,3,Matthew Stafford (QB) | Sony Michel (RB) | Tyreek Hill (WR),Derrick Henry (RB) | Derek Carr (QB) | Chris Conley (WR)
2018,13,Dillon Panthers,Uncle Rico,74.62,74.62,98.32,23.7,75.9,3,3,Trey Burton (TE) | A.J. Green (WR) | Emmanuel Sanders (WR),Tyler Lockett (WR) | Austin Hooper (TE) | Mohamed Sanu (WR)
2018,13,Ginger FC,PickUpYourBratsMalle,106.7,106.7,112.4,5.7,94.93,1,1,Kenny Golladay (WR),Doug Martin (RB)
2018,13,Joe Mantegna,Big Sack Jack,90.4,90.4,116.2,25.8,77.8,2,2,Bears - DEF (DEF) | Ito Smith (RB),Jaguars - DEF (DEF) | Jared Cook (TE)
2018,13,Malle ❤️ 🐸,malle_dips_pouches,54.72,54.72,86.64,31.92,63.16,4,4,Harrison Butker (K) | Andrew Luck (QB) | Tevin Coleman (RB) | Sterling Shepard (WR),Ben Roethlisberger (QB) | Kenyan Drake (RB) | Isaiah Crowell (RB) | Aldrick Rosas (K)
2018,13,PickUpYourBratsMalle,Ginger FC,80.34,80.34,89.84,9.5,89.43,2,2,Chiefs - DEF (DEF) | Austin Ekeler (RB),James White (RB) | Patriots - DEF (DEF)
2018,13,Pop Lockett Drop it,Post Mahomes,112.7,112.7,118.4,5.7,95.19,1,1,Adam Thielen (WR),Courtland Sutton (WR)
2018,13,Post Mahomes,Pop Lockett Drop it,109.0,109.0,114.26,5.26,95.4,2,2,Cam Newton (QB) | Mark Ingram II (RB),Jameis Winston (QB) | Giovani Bernard (RB)
2018,13,The Big Gronkowski,Voldemort,91.76,91.76,102.16,10.4,89.82,2,2,David Njoku (TE) | Calvin Ridley (WR),Vance McDonald (TE) | Jalen Richard (RB)
2018,13,Uncle Rico,Dillon Panthers,111.32,111.32,111.32,0.0,100.0,1,1,Tyler Boyd (WR),Kenny Stills (WR)
2018,13,Voldemort,The Big Gronkowski,93.0,93.0,105.44,12.44,88.2,2,2,Packers - DEF (DEF) | Lamar Jackson (QB),Tom Brady (QB) | Broncos - DEF (DEF)
2018,13,malle_dips_pouches,Malle ❤️ 🐸,72.58,72.58,86.18,13.6,84.22,2,2,Jared Goff (QB) | Josh Reynolds (WR),Baker Mayfield (QB) | T.Y. Hilton (WR)
2019,1,Big Sack Jack,Joe Mantegna,79.54,79.54,83.14,3.6,95.67,1,1,Tyreek Hill (WR),Mohamed Sanu (WR)
2019,1,Ginger FC,Patty Primetimes,98.8,98.8,114.2,15.4,86.51,1,1,Mike Williams (WR),John Brown (WR)
2019,1,Joe Mantegna,Big Sack Jack,105.82,105.82,120.62,14.8,87.73,3,3,Bears - DEF (DEF) | Miles Sanders (RB) | Stefon Diggs (WR),Duke Johnson (RB) | M. Valdes-Scantling (WR) | Vikings - DEF (DEF)
2019,1,Malle ❤️ 🐸,The Big Gronkowski,108.76,108.76,142.1,33.34,76.54,3,3,Matt Ryan (QB) | David Njoku (TE) | Allen Robinson (WR),Larry Fitzgerald (WR) | Dak Prescott (QB) | T.J. Hockenson (TE)
2019,1,Patty Primetimes,Ginger FC,117.1,117.1,136.56,19.46,85.75,3,3,Drew Brees (QB) | Kerryon Johnson (RB) | Marvin Jones Jr. (WR),Will Fuller V (WR) | Lamar Jackson (QB) | Darren Waller (TE)
2019,1,Pop Lockett Drop it,Uncle Rico,115.3,115.3,133.7,18.4,86.24,2,2,George Kittle (TE) | Mike Evans (WR),Devin Singletary (RB) | Mark Andrews (TE)
2019,1,Post Mahomes,ThreatLevelMidnight,123.82,123.82,139.02,15.2,89.07,2,2,Broncos - DEF (DEF) | Derrius Guice (RB),Courtland Sutton (WR) | Saints - DEF (DEF)
2019,1,The Big Gronkowski,Malle ❤️ 🐸,128.42,128.42,131.02,2.6,98.02,1,1,Jarvis Landry (WR),Jamison Crowder (WR)
2019,1,ThreatLevelMidnight,Post Mahomes,78.14,78.14,105.64,27.5,73.97,2,2,Cowboys - DEF (DEF) | Aaron Jones Sr. (RB),DeSean Jackson (WR) | Patriots - DEF (DEF)
2019,1,Uncle Rico,Pop Lockett Drop it,92.76,92.76,121.26,28.5,76.5,3,3,Cam Newton (QB) | Matt Breida (RB) | Davante Adams (WR),Michael Gallup (WR) | Josh Allen (QB) | Christian Kirk (WR)
2019,1,Voldemort,malle_dips_pouches,130.52,130.52,135.62,5.1,96.24,1,1,Tevin Coleman (RB),Latavius Murray (RB)
2019,1,malle_dips_pouches,Voldemort,70.6,70.6,92.5,21.9,76.32,3,3,Joe Mixon (RB) | Tarik Cohen (RB) | Brandin Cooks (WR),LeSean McCoy (RB) | Carlos Hyde (RB) | Emmanuel Sanders (WR)
2019,2,Big Sack Jack,Patty Primetimes,115.66,115.66,115.66,0.0,100.0,0,0,,
2019,2,Ginger FC,ThreatLevelMidnight,74.8,74.8,78.2,3.4,95.65,1,1,Sammy Watkins (WR),Mike Williams (WR)
2019,2,Joe Mantegna,malle_dips_pouches,76.74,76.74,92.04,15.3,83.38,3,3,Bears - DEF (DEF) | Duke Johnson (RB) | DeAndre Hopkins (WR),Hollywood Brown (WR) | Vikings - DEF (DEF) | David Montgomery (RB)
2019,2,Malle ❤️ 🐸,Uncle Rico,96.4,96.4,109.96,13.56,87.67,3,3,Matt Ryan (QB) | David Njoku (TE) | Allen Robinson (WR),Larry Fitzgerald (WR) | Dak Prescott (QB) | T.J. Hockenson (TE)
2019,2,Patty Primetimes,Big Sack Jack,122.38,122.38,122.68,0.3,99.76,1,1,Will Fuller V (WR),Marvin Jones Jr. (WR)
2019,2,Pop Lockett Drop it,Post Mahomes,117.5,117.5,135.3,17.8,86.84,2,2,George Kittle (TE) | Mike Evans (WR),DK Metcalf (WR) | Mark Andrews (TE)
2019,2,Post Mahomes,Pop Lockett Drop it,76.06,76.06,88.66,12.6,85.79,3,3,Broncos - DEF (DEF) | Deshaun Watson (QB) | David Johnson (RB),Rashaad Penny (RB) | Kyler Murray (QB) | Saints - DEF (DEF)
